sequenceID	source.name	serotype	genotype	major_lineage	minor_lineage	minor_sublineage
AF426120	ncbi-nuccore-short	1	-	-	-	-
AF426121	ncbi-nuccore-short	1	-	-	-	-
AF426122	ncbi-nuccore-short	1	1V	-	-	-
AF426123	ncbi-nuccore-short	1	1V	-	-	-
AF426124	ncbi-nuccore-short	1	-	-	-	-
AF426125	ncbi-nuccore-short	1	1V	-	-	-
AF426126	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AF426127	ncbi-nuccore-short	1	1V	-	-	-
AF426128	ncbi-nuccore-short	1	1I	1I_B	-	-
AF426129	ncbi-nuccore-short	1	-	-	-	-
AF426130	ncbi-nuccore-short	1	1I	1I_B	-	-
AF426131	ncbi-nuccore-short	1	1V	-	-	-
AF455276	ncbi-nuccore-short	2	2III	2III_A	2III_A2	-
AF457574	ncbi-nuccore-short	2	2III	2III_A	2III_A2	-
AF469175	ncbi-nuccore-short	2	2II	-	-	-
AF469176	ncbi-nuccore-short	2	2V	2V_D	-	-
AF472274	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AF472275	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AF472276	ncbi-nuccore-short	1	1IV	1IV_A	-	-
AF472277	ncbi-nuccore-short	1	1I	-	-	-
AF493075	ncbi-nuccore-short	1	1I	1I_F	-	-
AF509530	ncbi-nuccore-short	2	2II	2II_C	2II_C2	-
AF533079	ncbi-nuccore-short	3	3II	3II_A	3II_A2	-
AF538025	ncbi-nuccore-short	1	1I	1I_D	-	-
AF538026	ncbi-nuccore-short	1	1I	-	-	-
AF538029	ncbi-nuccore-short	1	1I	1I_D	-	-
AF547225	ncbi-nuccore-short	3	-	3III_C	-	-
AF547226	ncbi-nuccore-short	3	-	3III_C	-	-
AF547227	ncbi-nuccore-short	3	-	-	-	-
AF547228	ncbi-nuccore-short	3	-	-	-	-
AF547229	ncbi-nuccore-short	3	-	-	-	-
AF547230	ncbi-nuccore-short	3	3III	-	-	-
AF547231	ncbi-nuccore-short	3	-	-	-	-
AF547232	ncbi-nuccore-short	3	3III	-	-	-
AF547233	ncbi-nuccore-short	3	3III	-	-	-
AF547234	ncbi-nuccore-short	3	3III	3III_A	3III_A1	-
AF547235	ncbi-nuccore-short	3	3III	3III_C	-	-
AF547236	ncbi-nuccore-short	3	3III	-	3III_C1	-
AF547237	ncbi-nuccore-short	3	3III	-	3III_C1	-
AF547238	ncbi-nuccore-short	3	-	-	3III_C1	-
AF547239	ncbi-nuccore-short	3	3III	-	-	-
AF547240	ncbi-nuccore-short	3	3III	-	-	-
AF547241	ncbi-nuccore-short	3	-	3III_C	-	-
AF547242	ncbi-nuccore-short	3	3III	-	-	-
AF547243	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547244	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547245	ncbi-nuccore-short	3	3III	3III_C	-	-
AF547246	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547247	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547248	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547249	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547250	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547251	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547252	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547253	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547254	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547255	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547256	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547257	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547258	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547259	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547260	ncbi-nuccore-short	3	3II	3II_A	-	-
AF547261	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547262	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547263	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AF547264	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AH004735	ncbi-nuccore-short	2	-	-	-	-
AH011951	ncbi-nuccore-short	4	-	-	-	-
AH011952	ncbi-nuccore-short	4	-	-	-	-
AH011953	ncbi-nuccore-short	4	-	-	-	-
AH011954	ncbi-nuccore-short	4	-	-	-	-
AH011955	ncbi-nuccore-short	4	-	-	-	-
AH011956	ncbi-nuccore-short	4	-	-	-	-
AH011957	ncbi-nuccore-short	4	-	-	-	-
AH011958	ncbi-nuccore-short	4	-	-	-	-
AH011959	ncbi-nuccore-short	4	-	-	-	-
AH011960	ncbi-nuccore-short	4	-	-	-	-
AH011961	ncbi-nuccore-short	4	-	-	-	-
AH011962	ncbi-nuccore-short	4	-	-	-	-
AH011963	ncbi-nuccore-short	4	-	-	-	-
AH011964	ncbi-nuccore-short	4	-	-	-	-
AH011965	ncbi-nuccore-short	4	-	-	-	-
AH011966	ncbi-nuccore-short	4	-	-	-	-
AH011967	ncbi-nuccore-short	4	-	-	-	-
AH011968	ncbi-nuccore-short	4	-	-	-	-
AH011969	ncbi-nuccore-short	4	4II	-	-	-
AH011970	ncbi-nuccore-short	4	-	-	-	-
AH011971	ncbi-nuccore-short	4	-	-	-	-
AH011972	ncbi-nuccore-short	4	-	-	-	-
AH011973	ncbi-nuccore-short	4	-	-	-	-
AH011974	ncbi-nuccore-short	4	-	-	-	-
AH011975	ncbi-nuccore-short	4	-	-	-	-
AH011976	ncbi-nuccore-short	4	-	-	-	-
AH011977	ncbi-nuccore-short	4	-	-	-	-
AH011978	ncbi-nuccore-short	4	-	-	-	-
AH011979	ncbi-nuccore-short	4	-	-	-	-
AH011980	ncbi-nuccore-short	4	-	-	-	-
AH011981	ncbi-nuccore-short	4	-	-	-	-
AH011982	ncbi-nuccore-short	4	-	-	-	-
AH011983	ncbi-nuccore-short	4	-	-	-	-
AH011984	ncbi-nuccore-short	4	-	-	-	-
AH011985	ncbi-nuccore-short	4	-	-	-	-
AH011986	ncbi-nuccore-short	4	-	-	-	-
AH011987	ncbi-nuccore-short	4	-	-	-	-
AH011988	ncbi-nuccore-short	4	-	-	-	-
AH011989	ncbi-nuccore-short	4	-	-	-	-
AH011990	ncbi-nuccore-short	4	-	-	-	-
AH011991	ncbi-nuccore-short	4	4II	-	-	-
AH011992	ncbi-nuccore-short	4	-	-	-	-
AH011993	ncbi-nuccore-short	4	-	-	-	-
AH011994	ncbi-nuccore-short	4	-	-	-	-
AH011995	ncbi-nuccore-short	4	-	-	-	-
AH011996	ncbi-nuccore-short	4	-	-	-	-
AH011997	ncbi-nuccore-short	4	-	-	-	-
AH011998	ncbi-nuccore-short	4	-	-	-	-
AH011999	ncbi-nuccore-short	4	-	-	-	-
AH012000	ncbi-nuccore-short	4	-	-	-	-
AH012001	ncbi-nuccore-short	4	-	-	-	-
AH012002	ncbi-nuccore-short	4	-	-	-	-
AH012003	ncbi-nuccore-short	4	4II	-	-	-
AH012004	ncbi-nuccore-short	4	-	-	-	-
AH012005	ncbi-nuccore-short	4	-	-	-	-
AH012006	ncbi-nuccore-short	4	-	-	-	-
AH012007	ncbi-nuccore-short	4	-	-	-	-
AH012008	ncbi-nuccore-short	4	-	-	-	-
AH012009	ncbi-nuccore-short	4	-	-	-	-
AH012010	ncbi-nuccore-short	4	-	-	-	-
AH012011	ncbi-nuccore-short	4	-	-	-	-
AH012012	ncbi-nuccore-short	4	4II	-	-	-
AH012013	ncbi-nuccore-short	4	-	-	-	-
AH012014	ncbi-nuccore-short	4	-	-	-	-
AH012015	ncbi-nuccore-short	4	-	-	-	-
AH012016	ncbi-nuccore-short	4	4II	-	-	-
AH012017	ncbi-nuccore-short	4	-	-	-	-
AH012018	ncbi-nuccore-short	4	-	-	-	-
AH012019	ncbi-nuccore-short	4	4II	-	-	-
AH012020	ncbi-nuccore-short	4	4II	-	-	-
AH012021	ncbi-nuccore-short	4	4II	-	-	-
AH012022	ncbi-nuccore-short	4	4II	-	-	-
AH012023	ncbi-nuccore-short	4	4II	-	-	-
AH012024	ncbi-nuccore-short	4	4II	-	-	-
AH012025	ncbi-nuccore-short	4	4II	-	-	-
AH012026	ncbi-nuccore-short	4	4II	-	-	-
AH012027	ncbi-nuccore-short	4	4II	-	-	-
AH012028	ncbi-nuccore-short	4	4II	-	-	-
AH012029	ncbi-nuccore-short	4	4II	-	-	-
AH012030	ncbi-nuccore-short	4	4II	-	-	-
AH012031	ncbi-nuccore-short	4	4II	-	-	-
AH012032	ncbi-nuccore-short	4	4II	-	-	-
AH013794	ncbi-nuccore-short	2	2V	2V_A	2V_A3	-
AJ318528	ncbi-nuccore-short	2	-	-	-	-
AJ320521	ncbi-nuccore-short	3	-	-	-	-
AJ421524	ncbi-nuccore-short	2	2III	2III_A	2III_A2	-
AJ428556	ncbi-nuccore-short	4	4II	4II_A	-	-
AJ428557	ncbi-nuccore-short	4	4II	4II_A	-	-
AJ428558	ncbi-nuccore-short	4	4II	4II_A	-	-
AJ428559	ncbi-nuccore-short	4	4II	4II_A	-	-
AJ428560	ncbi-nuccore-short	4	4II	4II_A	-	-
AJ438941	ncbi-nuccore-short	1	1I	-	-	-
AJ563355	ncbi-nuccore-short	3	-	-	-	-
AJ563356	ncbi-nuccore-short	4	-	4I_A	-	-
AJ574760	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AJ574886	ncbi-nuccore-short	2	-	-	-	-
AM746212	ncbi-nuccore-short	1	1I	1I_B	-	-
AM746213	ncbi-nuccore-short	1	1I	1I_B	-	-
AM746214	ncbi-nuccore-short	1	1I	1I_B	-	-
AM746215	ncbi-nuccore-short	1	1I	1I_B	-	-
AM746216	ncbi-nuccore-short	1	1I	1I_B	-	-
AM746217	ncbi-nuccore-short	1	1I	1I_B	-	-
AM746218	ncbi-nuccore-short	1	1III	-	-	-
AM746219	ncbi-nuccore-short	1	1III	-	-	-
AM746220	ncbi-nuccore-short	1	1III	-	-	-
AM746221	ncbi-nuccore-short	2	2II	2II_A	2II_A1	-
AM746222	ncbi-nuccore-short	2	2II	2II_A	2II_A1	-
AM746223	ncbi-nuccore-short	2	2II	2II_A	2II_A1	-
AM746224	ncbi-nuccore-short	2	2II	2II_A	2II_A1	-
AM746225	ncbi-nuccore-short	2	2II	-	-	-
AM746226	ncbi-nuccore-short	2	2II	-	-	-
AM746227	ncbi-nuccore-short	2	2II	-	-	-
AM746228	ncbi-nuccore-short	3	3III	3III_B	-	-
AM746229	ncbi-nuccore-short	3	3III	3III_B	-	-
AM746230	ncbi-nuccore-short	3	3III	-	-	-
AM746231	ncbi-nuccore-short	3	3III	3III_B	-	-
AM746232	ncbi-nuccore-short	3	3III	3III_B	-	-
AM748743	ncbi-nuccore-short	4	4II	4II_B	-	-
AM748744	ncbi-nuccore-short	4	4II	4II_B	-	-
AM748745	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AM748746	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AM748747	ncbi-nuccore-short	1	1V	-	-	-
AM748748	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AM748753	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AM748754	ncbi-nuccore-short	1	1V	1V_F	-	-
AM748755	ncbi-nuccore-short	4	4II	4II_B	-	-
AM889206	ncbi-nuccore-short	1	1V	-	-	-
AX058264	ncbi-nuccore-short	1	1V	-	-	-
AX775700	ncbi-nuccore-short	2	-	-	-	-
AX775702	ncbi-nuccore-short	2	-	-	-	-
AX775704	ncbi-nuccore-short	2	-	2II_B	-	-
AY038605	ncbi-nuccore-short	3	3III	3III_C	-	-
AY044442	ncbi-nuccore-short	2	2III	2III_B	2III_D1	-
AY079423	ncbi-nuccore-short	2	2III	-	-	-
AY079424	ncbi-nuccore-short	2	2III	-	-	-
AY089979	ncbi-nuccore-short	1	1IV	1IV_A	-	-
AY089980	ncbi-nuccore-short	1	1I	1I_A	-	-
AY135419	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145712	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145713	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145714	ncbi-nuccore-short	3	3I	3I_A	-	-
AY145715	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145716	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145717	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145718	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145719	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145720	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145721	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145722	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145723	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145724	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145725	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145726	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145727	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145728	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145729	ncbi-nuccore-short	3	3II	3II_A	-	-
AY145730	ncbi-nuccore-short	3	3II	3II_A	-	-
AY146761	ncbi-nuccore-short	3	-	-	-	-
AY146762	ncbi-nuccore-short	3	-	-	-	-
AY146763	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146764	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146765	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146766	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146767	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146768	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146769	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146770	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146771	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146772	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146773	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146774	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146775	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146776	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146777	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY146778	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY152364	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152365	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152366	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152367	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152368	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152369	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152370	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152371	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152372	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152373	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152374	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152375	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152376	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152377	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152378	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152379	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152380	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152381	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152382	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152383	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152384	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152385	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152386	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152387	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152388	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152389	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152855	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152856	ncbi-nuccore-short	4	4II	4II_B	-	-
AY152857	ncbi-nuccore-short	4	4II	4II_B	-	-
AY153755	ncbi-nuccore-short	1	1V	-	-	-
AY153756	ncbi-nuccore-short	1	1V	-	-	-
AY153757	ncbi-nuccore-short	1	1V	-	-	-
AY158327	ncbi-nuccore-short	2	2I	-	-	-
AY158328	ncbi-nuccore-short	2	2I	-	-	-
AY158329	ncbi-nuccore-short	2	2III	2III_B	2III_D1	-
AY158330	ncbi-nuccore-short	2	2III	2III_B	-	-
AY158331	ncbi-nuccore-short	2	2III	2III_B	-	-
AY158332	ncbi-nuccore-short	2	2I	-	-	-
AY158333	ncbi-nuccore-short	2	2I	-	-	-
AY158334	ncbi-nuccore-short	2	2V	-	2V_A3	-
AY158335	ncbi-nuccore-short	2	2V	-	2V_A3	-
AY158336	ncbi-nuccore-short	2	2V	2V_B	-	-
AY158337	ncbi-nuccore-short	2	2V	2V_A	-	-
AY158338	ncbi-nuccore-short	2	2I	-	-	-
AY158339	ncbi-nuccore-short	2	2I	-	-	-
AY158340	ncbi-nuccore-short	2	2III	2III_B	2III_D1	-
AY158341	ncbi-nuccore-short	2	2III	2III_D	2III_D1	-
AY167440	ncbi-nuccore-short	2	-	-	-	-
AY183473	ncbi-nuccore-short	3	3II	3II_A	3II_A3	-
AY237288	ncbi-nuccore-short	2	2IV	-	-	-
AY237289	ncbi-nuccore-short	2	2IV	-	-	-
AY237290	ncbi-nuccore-short	2	2IV	-	-	-
AY237291	ncbi-nuccore-short	2	2IV	-	-	-
AY237292	ncbi-nuccore-short	2	2IV	-	-	-
AY237293	ncbi-nuccore-short	2	2IV	-	-	-
AY237294	ncbi-nuccore-short	2	2IV	-	-	-
AY237295	ncbi-nuccore-short	2	2IV	-	-	-
AY253850	ncbi-nuccore-short	4	4II	4II_B	-	-
AY265856	ncbi-nuccore-short	3	3I	3I_A	-	-
AY265857	ncbi-nuccore-short	3	3I	3I_A	-	-
AY277652	ncbi-nuccore-short	1	1V	-	-	-
AY277653	ncbi-nuccore-short	1	1V	-	-	-
AY277654	ncbi-nuccore-short	1	1V	-	-	-
AY277655	ncbi-nuccore-short	1	1V	-	-	-
AY277656	ncbi-nuccore-short	1	1V	-	-	-
AY277657	ncbi-nuccore-short	1	1V	-	-	-
AY277658	ncbi-nuccore-short	1	1V	-	-	-
AY277660	ncbi-nuccore-short	1	1V	-	-	-
AY277661	ncbi-nuccore-short	1	1V	-	-	-
AY277662	ncbi-nuccore-short	1	1V	-	-	-
AY277663	ncbi-nuccore-short	1	1V	-	-	-
AY338492	ncbi-nuccore-short	3	3II	3II_A	-	-
AY338493	ncbi-nuccore-short	3	3II	3II_A	-	-
AY338494	ncbi-nuccore-short	3	3II	3II_A	-	-
AY359463	ncbi-nuccore-short	2	2II	2II_F	-	-
AY373383	ncbi-nuccore-short	1	1I	1I_A	-	-
AY373384	ncbi-nuccore-short	1	1I	1I_F	-	-
AY373385	ncbi-nuccore-short	1	1IV	1IV_A	-	-
AY422468	ncbi-nuccore-short	1	1IV	1IV_C	-	-
AY422469	ncbi-nuccore-short	2	2II	-	-	-
AY422470	ncbi-nuccore-short	3	3I	3I_A	-	-
AY422471	ncbi-nuccore-short	4	4II	-	-	-
AY422777	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AY422778	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AY422779	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AY422780	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AY422781	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AY422782	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AY422783	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AY422784	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AY422785	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AY422786	ncbi-nuccore-short	1	1IV	1IV_B	-	-
AY449675	ncbi-nuccore-short	2	2I	-	-	-
AY449676	ncbi-nuccore-short	2	2I	-	-	-
AY449677	ncbi-nuccore-short	2	2II	2II_B	-	-
AY449678	ncbi-nuccore-short	2	-	-	-	-
AY449679	ncbi-nuccore-short	2	-	-	-	-
AY449680	ncbi-nuccore-short	2	2III	2III_D	2III_D1	-
AY449681	ncbi-nuccore-short	2	2III	2III_D	2III_D1	-
AY449682	ncbi-nuccore-short	2	2III	2III_D	2III_D1	-
AY449683	ncbi-nuccore-short	2	2III	2III_D	2III_D1	-
AY449684	ncbi-nuccore-short	2	2III	-	2III_D1	-
AY449685	ncbi-nuccore-short	2	2III	2III_D	2III_D1	-
AY466449	ncbi-nuccore-short	2	2I	-	-	-
AY484598	ncbi-nuccore-short	2	2III	-	-	-
AY484599	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484600	ncbi-nuccore-short	2	2III	-	-	-
AY484601	ncbi-nuccore-short	2	2III	-	-	-
AY484602	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484603	ncbi-nuccore-short	2	2III	-	-	-
AY484604	ncbi-nuccore-short	2	2III	-	-	-
AY484605	ncbi-nuccore-short	2	2III	-	-	-
AY484606	ncbi-nuccore-short	2	2III	-	-	-
AY484607	ncbi-nuccore-short	2	2III	-	-	-
AY484608	ncbi-nuccore-short	2	2III	-	-	-
AY484609	ncbi-nuccore-short	2	2III	2III_D	-	-
AY484610	ncbi-nuccore-short	2	2III	2III_D	-	-
AY484611	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484612	ncbi-nuccore-short	2	2III	-	-	-
AY484613	ncbi-nuccore-short	2	2III	2III_D	-	-
AY484614	ncbi-nuccore-short	2	2III	-	-	-
AY484615	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484616	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484617	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484618	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484619	ncbi-nuccore-short	2	2III	-	-	-
AY484620	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484621	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484622	ncbi-nuccore-short	2	2III	-	-	-
AY484623	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484624	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484625	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484626	ncbi-nuccore-short	2	2III	-	-	-
AY484627	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484628	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484629	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484630	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484631	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484632	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484633	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484634	ncbi-nuccore-short	2	2III	-	-	-
AY484635	ncbi-nuccore-short	2	2III	-	-	-
AY484636	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484637	ncbi-nuccore-short	2	2III	-	-	-
AY484638	ncbi-nuccore-short	2	2III	-	-	2III_D1.3
AY484639	ncbi-nuccore-short	2	2III	-	2III_D1	-
AY484640	ncbi-nuccore-short	2	2III	-	2III_D1	-
AY484641	ncbi-nuccore-short	2	2III	-	2III_D1	-
AY484642	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484643	ncbi-nuccore-short	2	2III	-	2III_D1	-
AY484644	ncbi-nuccore-short	2	2III	-	-	-
AY484645	ncbi-nuccore-short	2	2III	-	-	-
AY484646	ncbi-nuccore-short	2	2III	-	-	-
AY484647	ncbi-nuccore-short	2	2III	-	2III_D1	-
AY484648	ncbi-nuccore-short	2	2III	-	2III_D1	-
AY484649	ncbi-nuccore-short	2	2III	-	-	-
AY484650	ncbi-nuccore-short	2	2III	-	2III_D1	-
AY484651	ncbi-nuccore-short	2	2III	-	-	-
AY484652	ncbi-nuccore-short	2	2III	-	-	-
AY484653	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484654	ncbi-nuccore-short	2	2III	-	-	-
AY484655	ncbi-nuccore-short	2	2III	2III_B	-	-
AY484656	ncbi-nuccore-short	2	2III	-	-	-
AY484657	ncbi-nuccore-short	2	2III	-	-	-
AY484658	ncbi-nuccore-short	2	2III	2III_D	-	-
AY484659	ncbi-nuccore-short	2	2III	-	-	-
AY484660	ncbi-nuccore-short	2	2III	-	-	-
AY484661	ncbi-nuccore-short	2	-	-	-	-
AY484662	ncbi-nuccore-short	2	2I	-	-	-
AY484663	ncbi-nuccore-short	2	2I	-	-	-
AY484664	ncbi-nuccore-short	2	2I	-	-	-
AY484665	ncbi-nuccore-short	2	2I	-	-	-
AY484666	ncbi-nuccore-short	2	2I	-	-	-
AY484667	ncbi-nuccore-short	2	2I	-	-	-
AY485349	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY485350	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY485351	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY485352	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY485353	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY485354	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY485355	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY485356	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY485357	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY485358	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY485359	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY485360	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
AY496872	ncbi-nuccore-short	3	3II	3II_B	-	-
AY496875	ncbi-nuccore-short	3	3II	3II_B	-	-
AY496876	ncbi-nuccore-short	3	3II	3II_B	-	-
AY496878	ncbi-nuccore-short	3	3II	3II_B	-	-
AY498844	ncbi-nuccore-short	1	-	-	-	-
AY498845	ncbi-nuccore-short	1	-	-	-	-
AY498846	ncbi-nuccore-short	2	-	-	-	-
AY498848	ncbi-nuccore-short	-	-	-	-	-
AY498849	ncbi-nuccore-short	4	-	-	-	-
AY512567	ncbi-nuccore-short	2	2II	2II_C	2II_C2	-
AY512568	ncbi-nuccore-short	2	2IV	-	-	-
AY512569	ncbi-nuccore-short	2	2IV	2II_B	-	-
AY550909	ncbi-nuccore-short	4	4I	4I_A	-	-
AY559316	ncbi-nuccore-short	4	4I	-	-	-
AY577430	ncbi-nuccore-short	2	2III	2III_B	-	-
AY577431	ncbi-nuccore-short	2	2III	2III_B	-	-
AY577432	ncbi-nuccore-short	2	2III	-	-	-
AY577433	ncbi-nuccore-short	2	2III	2III_B	-	-
AY577434	ncbi-nuccore-short	2	2III	2III_D	-	-
AY577435	ncbi-nuccore-short	2	2V	2V_B	-	-
AY577436	ncbi-nuccore-short	2	2V	2V_B	2V_A3	-
AY577437	ncbi-nuccore-short	2	2V	2V_B	2V_A3	-
AY577438	ncbi-nuccore-short	2	2V	2V_D	-	-
AY577439	ncbi-nuccore-short	2	2I	-	-	-
AY588272	ncbi-nuccore-short	1	1I	1I_B	-	-
AY588273	ncbi-nuccore-short	1	1I	-	-	-
AY589692	ncbi-nuccore-short	1	-	-	-	-
AY600860	ncbi-nuccore-short	1	-	-	-	-
AY606062	ncbi-nuccore-short	1	1I	1I_J	-	-
AY618210	ncbi-nuccore-short	1	1I	1I_B	-	-
AY618211	ncbi-nuccore-short	1	1I	1I_J	-	-
AY618877	ncbi-nuccore-short	1	1I	1I_B	-	-
AY618878	ncbi-nuccore-short	1	1I	1I_B	-	-
